SOUTHEAST ASIAN CLIMATE ASSESSMENT & DATASET (SACA&D), file created on 10-05-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2011. Daily dataset for climate extremes
analyses in Southeast Asia.
In preparation
Data and metadata available at http://saca-bmkg.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station INDONESIA, 	STASIUN METEOROLOGI MARITIM TANJUNG PRIOK	 (STAID: 101).
Blended and updated with sources: 100001 100101 101985 101987 996741 996745 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100101,19420915,  102,    0
100101,19420916,  161,    0
100101,19420917,   34,    0
100101,19420918,   24,    0
100101,19420919,    0,    0
100101,19420920,    0,    0
100101,19420921,    0,    0
100101,19420922,    4,    0
100101,19420923,    0,    0
100101,19420924,   16,    0
100101,19420925,    0,    0
100101,19420926,    7,    0
100101,19420927,    0,    0
100101,19420928,    7,    0
100101,19420929,    0,    0
100101,19420930,    0,    0
100101,19421001,    0,    0
100101,19421002,    0,    0
100101,19421003,    0,    0
100101,19421004,    0,    0
100101,19421005,    0,    0
100101,19421006,   77,    0
100101,19421007,    0,    0
100101,19421008,    0,    0
100101,19421009,    0,    0
100101,19421010,    0,    0
100101,19421011,    5,    0
100101,19421012,    0,    0
100101,19421013,  434,    0
100101,19421014,    3,    0
100101,19421015,    0,    0
100101,19421016,    0,    0
100101,19421017,    0,    0
100101,19421018,  351,    0
100101,19421019,    0,    0
100101,19421020,   85,    0
100101,19421021,  269,    0
100101,19421022,    0,    0
100101,19421023,    1,    0
100101,19421024,-9999,    9
100101,19421025,    0,    0
100101,19421026,  239,    0
100101,19421027,  525,    0
100101,19421028,    0,    0
100101,19421029,    0,    0
100101,19421030,    0,    0
100101,19421031,   28,    0
100101,19421101,    0,    0
100101,19421102,    0,    0
100101,19421103,    0,    0
100101,19421104,    0,    0
100101,19421105,  685,    0
100101,19421106,  136,    0
100101,19421107,  578,    0
100101,19421108,    0,    0
100101,19421109,  154,    0
100101,19421110,  255,    0
100101,19421111,  315,    0
100101,19421112,    0,    0
100101,19421113,    0,    0
100101,19421114,   51,    0
100101,19421115,    0,    0
100101,19421116,    0,    0
100101,19421117,    0,    0
100101,19421118,    0,    0
100101,19421119,    0,    0
100101,19421120,    0,    0
100101,19421121,    0,    0
100101,19421122,    0,    0
100101,19421123,    0,    0
100101,19421124,    0,    0
100101,19421125,    0,    0
100101,19421126,    0,    0
100101,19421127,    0,    0
100101,19421128,   57,    0
100101,19421129,    4,    0
100101,19421130,    0,    0
100101,19421201,    1,    0
100101,19421202,    0,    0
100101,19421203,    0,    0
100101,19421204,    0,    0
100101,19421205,    0,    0
100101,19421206,    0,    0
100101,19421207,    0,    0
100101,19421208,   14,    0
100101,19421209,    0,    0
100101,19421210,  461,    0
100101,19421211,  189,    0
100101,19421212,    0,    0
100101,19421213,   73,    0
100101,19421214,  154,    0
100101,19421215,    0,    0
100101,19421216,    0,    0
100101,19421217,    0,    0
100101,19421218,  116,    0
100101,19421219,    0,    0
100101,19421220,    0,    0
100101,19421221,    5,    0
100101,19421222,    0,    0
100101,19421223,  263,    0
100101,19421224,    1,    0
100101,19421225,   35,    0
100101,19421226,    0,    0
100101,19421227,   13,    0
100101,19421228,    0,    0
100101,19421229,  305,    0
100101,19421230,  117,    0
100101,19421231,    0,    0
100101,19430101,   82,    0
100101,19430102,    0,    0
100101,19430103,    0,    0
100101,19430104,    0,    0
100101,19430105,  701,    0
100101,19430106,   76,    0
100101,19430107,  861,    0
100101,19430108,  251,    0
100101,19430109,  129,    0
100101,19430110,   57,    0
100101,19430111,   22,    0
100101,19430112,    4,    0
100101,19430113,   91,    0
100101,19430114,   46,    0
100101,19430115,    0,    0
100101,19430116,  133,    0
100101,19430117,  528,    0
100101,19430118,  732,    0
100101,19430119,  688,    0
100101,19430120,  452,    0
100101,19430121,  739,    0
100101,19430122,  332,    0
100101,19430123,   43,    0
100101,19430124,   15,    0
100101,19430125,    0,    0
100101,19430126,   69,    0
100101,19430127,    1,    0
100101,19430128,    0,    0
100101,19430129,   26,    0
100101,19430130,    6,    0
100101,19430131,    9,    0
100101,19430201,    0,    0
100101,19430202,    0,    0
100101,19430203,    0,    0
100101,19430204,    0,    0
100101,19430205,   27,    0
100101,19430206,   25,    0
100101,19430207,    3,    0
100101,19430208,    0,    0
100101,19430209,  106,    0
100101,19430210,    5,    0
100101,19430211,   40,    0
100101,19430212,   17,    0
100101,19430213,    0,    0
100101,19430214,   22,    0
100101,19430215,  102,    0
100101,19430216,   21,    0
100101,19430217,  282,    0
100101,19430218,  776,    0
100101,19430219,  395,    0
100101,19430220,   21,    0
100101,19430221,  141,    0
100101,19430222,    5,    0
100101,19430223,  176,    0
100101,19430224,  968,    0
100101,19430225,  825,    0
100101,19430226,  152,    0
100101,19430227,  115,    0
100101,19430228,   78,    0
100101,19430301,  155,    0
100101,19430302,   57,    0
100101,19430303,    0,    0
100101,19430304,    0,    0
100101,19430305,    0,    0
100101,19430306,  147,    0
100101,19430307,  439,    0
100101,19430308,    0,    0
100101,19430309,   29,    0
100101,19430310,   80,    0
100101,19430311,  118,    0
100101,19430312,   17,    0
100101,19430313,    4,    0
100101,19430314,   23,    0
100101,19430315,    0,    0
100101,19430316,    0,    0
100101,19430317,    8,    0
100101,19430318,    0,    0
100101,19430319,    0,    0
100101,19430320,    0,    0
100101,19430321,   68,    0
100101,19430322,    4,    0
100101,19430323,   18,    0
100101,19430324,  205,    0
100101,19430325,   45,    0
100101,19430326,    4,    0
100101,19430327,  147,    0
100101,19430328,    1,    0
100101,19430329,    3,    0
100101,19430330,   78,    0
100101,19430331,   82,    0
100101,19430401,    0,    0
100101,19430402,   75,    0
100101,19430403,    4,    0
100101,19430404,    0,    0
100101,19430405,    0,    0
100101,19430406,   73,    0
100101,19430407,    6,    0
100101,19430408,   64,    0
100101,19430409,    0,    0
100101,19430410,    0,    0
100101,19430411,    0,    0
100101,19430412,    0,    0
100101,19430413,    0,    0
100101,19430414,    0,    0
100101,19430415,   17,    0
100101,19430416,    0,    0
100101,19430417,    0,    0
100101,19430418,    0,    0
100101,19430419,    0,    0
100101,19430420,    0,    0
100101,19430421,    0,    0
100101,19430422,    0,    0
100101,19430423,    0,    0
100101,19430424,    0,    0
100101,19430425,    2,    0
100101,19430426,    0,    0
100101,19430427,    0,    0
100101,19430428,    0,    0
100101,19430429,   12,    0
100101,19430430,  360,    0
100101,19430501,   71,    0
100101,19430502,    0,    0
100101,19430503,  109,    0
100101,19430504,    0,    0
100101,19430505,    5,    0
100101,19430506,    2,    0
100101,19430507,    2,    0
100101,19430508,    4,    0
100101,19430509,    0,    0
100101,19430510,    0,    0
100101,19430511,    0,    0
100101,19430512,   37,    0
100101,19430513,   17,    0
100101,19430514,    0,    0
100101,19430515,    0,    0
100101,19430516,    0,    0
100101,19430517,    0,    0
100101,19430518,    0,    0
100101,19430519,    0,    0
100101,19430520,    0,    0
100101,19430521,    0,    0
100101,19430522,    0,    0
100101,19430523,   54,    0
100101,19430524,   42,    0
100101,19430525,  174,    0
100101,19430526,  284,    0
100101,19430527,  108,    0
100101,19430528,   21,    0
100101,19430529,    0,    0
100101,19430530,   23,    0
100101,19430531,    0,    0
100101,19430601,   17,    0
100101,19430602,   22,    0
100101,19430603,    0,    0
100101,19430604,    0,    0
100101,19430605,   19,    0
100101,19430606,    0,    0
100101,19430607,    0,    0
100101,19430608,   16,    0
100101,19430609,    3,    0
100101,19430610,   29,    0
100101,19430611,    0,    0
100101,19430612,    0,    0
100101,19430613,    0,    0
100101,19430614,    0,    0
100101,19430615,    0,    0
100101,19430616,  129,    0
100101,19430617,    0,    0
100101,19430618,    0,    0
100101,19430619,    0,    0
100101,19430620,  153,    0
100101,19430621,    5,    0
100101,19430622,  122,    0
100101,19430623,   10,    0
100101,19430624,  173,    0
100101,19430625,   15,    0
100101,19430626,    4,    0
100101,19430627,    0,    0
100101,19430628,    0,    0
100101,19430629,   28,    0
100101,19430630,    0,    0
100101,19430701,    0,    0
100101,19430702,    1,    0
100101,19430703,    4,    0
100101,19430704,    0,    0
100101,19430705,    0,    0
100101,19430706,    0,    0
100101,19430707,    0,    0
100101,19430708,    0,    0
100101,19430709,    0,    0
100101,19430710,    0,    0
100101,19430711,    0,    0
100101,19430712,   38,    0
100101,19430713,   19,    0
100101,19430714,    0,    0
100101,19430715,    0,    0
100101,19430716,    0,    0
100101,19430717,   61,    0
100101,19430718,   24,    0
100101,19430719,   68,    0
100101,19430720,    0,    0
100101,19430721,  390,    0
100101,19430722,    0,    0
100101,19430723,    0,    0
100101,19430724,   85,    0
100101,19430725,    2,    0
100101,19430726,   78,    0
100101,19430727,    0,    0
100101,19430728,    0,    0
100101,19430729,    3,    0
100101,19430730,    0,    0
100101,19430731,    0,    0
100101,19430801,    0,    0
100101,19430802,    0,    0
100101,19430803,    0,    0
100101,19430804,    0,    0
100101,19430805,   25,    0
100101,19430806,    0,    0
100101,19430807,   10,    0
100101,19430808,    0,    0
100101,19430809,  125,    0
100101,19430810,  453,    0
100101,19430811,    4,    0
100101,19430812,    0,    0
100101,19430813,   57,    0
100101,19430814,   13,    0
100101,19430815,    0,    0
100101,19430816,    0,    0
100101,19430817,    0,    0
100101,19430818,    0,    0
100101,19430819,    0,    0
100101,19430820,    0,    0
100101,19430821,    0,    0
100101,19430822,    0,    0
100101,19430823,   52,    0
100101,19430824,   45,    0
100101,19430825,    0,    0
100101,19430826,    0,    0
100101,19430827,    0,    0
100101,19430828,    0,    0
100101,19430829,    0,    0
100101,19430830,    0,    0
100101,19430831,    0,    0
100101,19430901,    0,    0
100101,19430902,    0,    0
100101,19430903,    0,    0
100101,19430904,    0,    0
100101,19430905,    0,    0
100101,19430906,    0,    0
100101,19430907,    0,    0
100101,19430908,    0,    0
100101,19430909,    0,    0
100101,19430910,    0,    0
100101,19430911,    0,    0
100101,19430912,    0,    0
100101,19430913,    3,    0
100101,19430914,    0,    0
100101,19430915,    0,    0
100101,19430916,    0,    0
100101,19430917,    0,    0
100101,19430918,    0,    0
100101,19430919,    0,    0
100101,19430920,    0,    0
100101,19430921,    0,    0
100101,19430922,    0,    0
100101,19430923,  282,    0
100101,19430924,    0,    0
100101,19430925,  131,    0
100101,19430926,    1,    0
100101,19430927,    0,    0
100101,19430928,    0,    0
100101,19430929,    0,    0
100101,19430930,    0,    0
100101,19431001,    0,    0
100101,19431002,   36,    0
100101,19431003,    0,    0
100101,19431004,    7,    0
100101,19431005,    2,    0
100101,19431006,    0,    0
100101,19431007,    1,    0
100101,19431008,   36,    0
100101,19431009,    0,    0
100101,19431010,   12,    0
100101,19431011,    0,    0
100101,19431012,    0,    0
100101,19431013,   46,    0
100101,19431014,    2,    0
100101,19431015,   17,    0
100101,19431016,    1,    0
100101,19431017,    0,    0
100101,19431018,   30,    0
100101,19431019,    0,    0
100101,19431020,    4,    0
100101,19431021,   82,    0
100101,19431022,   17,    0
100101,19431023,  128,    0
100101,19431024,    0,    0
100101,19431025,   52,    0
100101,19431026,    0,    0
100101,19431027,    0,    0
100101,19431028,    0,    0
100101,19431029,    0,    0
100101,19431030,    0,    0
100101,19431031,    0,    0
100101,19431101,  292,    0
100101,19431102,  672,    0
100101,19431103,    0,    0
100101,19431104,    0,    0
100101,19431105,    0,    0
100101,19431106,  535,    0
100101,19431107,    7,    0
100101,19431108,    7,    0
100101,19431109,    1,    0
100101,19431110,    0,    0
100101,19431111,    0,    0
100101,19431112,  114,    0
100101,19431113,    0,    0
100101,19431114,    0,    0
100101,19431115,    0,    0
100101,19431116,    0,    0
100101,19431117,    0,    0
100101,19431118,  112,    0
100101,19431119,   12,    0
100101,19431120,  285,    0
100101,19431121,    8,    0
100101,19431122,  132,    0
100101,19431123,    5,    0
100101,19431124,    0,    0
100101,19431125,   22,    0
100101,19431126,    2,    0
100101,19431127,  630,    0
100101,19431128,   27,    0
100101,19431129,    0,    0
100101,19431130,    0,    0
100101,19431201,    0,    0
100101,19431202,    0,    0
100101,19431203,    0,    0
100101,19431204,    0,    0
100101,19431205,    0,    0
100101,19431206,    5,    0
100101,19431207,    0,    0
100101,19431208,    0,    0
100101,19431209,    0,    0
100101,19431210,  102,    0
100101,19431211,   79,    0
100101,19431212,   28,    0
100101,19431213,    0,    0
100101,19431214,    0,    0
100101,19431215,    0,    0
100101,19431216,    0,    0
100101,19431217,    0,    0
100101,19431218,    0,    0
100101,19431219,    0,    0
100101,19431220,    0,    0
100101,19431221,    0,    0
100101,19431222,    0,    0
100101,19431223,    0,    0
100101,19431224,   67,    0
100101,19431225,  162,    0
100101,19431226,    0,    0
100101,19431227,    0,    0
100101,19431228,    0,    0
100101,19431229,  147,    0
100101,19431230,    0,    0
100101,19431231,    0,    0
100101,19440101,    0,    0
100101,19440102,    0,    0
100101,19440103,    0,    0
100101,19440104,  422,    0
100101,19440105,  360,    0
100101,19440106,    0,    0
100101,19440107,   19,    0
100101,19440108,    9,    0
100101,19440109,    0,    0
100101,19440110,    0,    0
100101,19440111,  201,    0
100101,19440112,    1,    0
100101,19440113,    3,    0
100101,19440114,   14,    0
100101,19440115,   70,    0
100101,19440116,  681,    0
100101,19440117,  230,    0
100101,19440118,  664,    0
100101,19440119,  139,    0
100101,19440120, 1217,    0
100101,19440121,  192,    0
100101,19440122,  211,    0
100101,19440123,    2,    0
100101,19440124,    0,    0
100101,19440125,   19,    0
100101,19440126,   19,    0
100101,19440127,    0,    0
100101,19440128,    5,    0
100101,19440129,  432,    0
100101,19440130,   49,    0
100101,19440131,   28,    0
100101,19440201,    0,    0
100101,19440202,    0,    0
100101,19440203,  230,    0
100101,19440204,   68,    0
100101,19440205,    0,    0
100101,19440206,    0,    0
